,titles,category,summary
0,요괴소년 호야  기,8,주인공인 오오츠키 우시오는 주지인 아버지와 절에서 단둘이 살고 있다  그러던 어느날  창고 지하실에서 흉악한 괴물을 보게 된다  그 정체는 바로 아주 먼 옛날 사람들을 괴롭힌 벌로 오백년동안 같혀 있게 된 요괴  토라 였다  우시오는 전설의 퇴마병기인  짐승의 창 과 토라와 함께 세상을 어지럽히는 다른 요괴들을 퇴치하기 위해 길을 나선다 
1,포켓몬스터 XY  기  기,8,칼로스 리그 도전을 향한 그들의 새로운 모험이 지금 시작된다  드디어 대망의 새로운 시리즈가 스타트  여행의 무대인 칼로스 지방에 찾아온 지우와 파트너인 피카츄를 기다리고 있는 것은 새로운 포켓몬  그리고 새로운 동료들과의 만남  모든 것이 파워업 되어 등장했다  포켓몬 시합도 크게 진화  생동감 넘치는 시합에서 눈을 뗄 수 없다 
2,소말리와 숲의 신,8,인간 외의 종족이 지배하는 세계  인간은 멸종 위기에 놓여있었다  그런 세계에서 어느 날 숲의 수호자인 골렘과 인간 소녀가 만나게 된다  멸망해가는 종족인 인간 소녀  그리고 그녀의 아버지가 된 골렘  조금 신기한 부녀의 가슴 따뜻한 모험이 지금 시작된다 
3,소드 아트 온라인 얼터너티브   건 게일 온라인,8,총과 강철의 세계  건게일 온라인 에서 솔로 플레이를 만끽하던 여성 플레이어 렌  귀여운 걸 좋아해 분홍색 의상으로만 꾸민 렌은 꾸준하게 플레이하면서 실력을 쌓아갔다  그러다    플레이에 재미를 느낀 렌은 아름답고 미스터리한 플레이어인 피토휘를 만나 함께 팀 대항 이벤트인 스쿼드 잼에 참가하기로 한다 
4,육화의 용사,8,전설에 따르면  어둠 속에서  마신 이 깨어날 때가 오면  운명의 신은 여섯 용사를 선택해 세계를 구할 힘을 내려준다고 한다  그 영웅은 항상 반드시 여섯명  따라서 그들을 육화의 용사라고 부른다  지상 최강의 남자라고 자칭하는 소년 아들렛 마이어는 이 여섯 명   육화의 용사 로 뽑혀 마신 부활을 막기 위한 싸움을 시작한다  그러나  약속 지점에 모인 용사들의 수는 모두  일곱  명  과연  가짜 는 누구인가  
5, 더빙  토리코  기 part  ,8,때는 바야흐로 구루메 시대  새로운 맛을 탐미하고  희귀한 식재료를 찾아 여행하는 미식가들의 시대이다  주인공인 토리코는 세계가 인정한 미식 헌터  사천왕 중 한 명으로 놀라운 후각과 엄청난 괴력을 자랑하는 인물  이 세상에 숨겨진 산해진미를 찾아내 자신만의 풀코스를 만들겠다는 포부를 지닌 미식헌터 토리코와  소심하고 유약하지만 실력과 열정만은 누구에게도 뒤지지 않는 최고의 요리사  마츠가 만나면서 이야기가 시작된다  상상만으로도 즐거운 식재료들을 찾아 다니는 기상천외한 모험  세계 최고의 진미를 찾아 떠나는 상상을 초월한 여정이 시작된다 
6,썬더 일레븐  기,8,축구 프런티어 전국 대회에서 우승한 천둥 축구부는 기쁜 소식을 친구들에게 알리기 위해 학교로 향한다  그러나 그들을 맞이한 건 처참하게 붕괴된 천둥 중학교였다  학교를 부순 장본인은 에일리아라는 별에서 온 외계인들  그들은 각 학교의 축구부마다 찾아가 자신들을 이기지 못할 경우  지구에서 인간들을 없애버리겠다고 선포하는데    가공할 만한 위력의 축구로 학교들을 초토화 시키는 에일리아 학교의 행패에 맞서서 다시 일어난 천둥 축구부  수호와 친구들은 에일리아 학교의 초차원 축구의 벽을 넘을 수 있을 것인가  그리고 지구의 축구를 위협하는 에일리아 학교의 정체는 
7, 더빙  포켓몬스터W,8,포켓몬스터  줄여서 말하면 포켓몬  이 별에 사는 세상에서 제일 신기한 생물 하늘에서  바다에서  숲에서  거리에서  이 세계의 어디에서나 그들의 모습을 볼 수 있다  이 이야기는 포켓몬 배틀에서 최강을 목표로 하는 소년 지우와 모든 포켓몬을 잡는 것이 꿈인 고우의 이야기다  지우의 파트너 피카츄  고우의 파트너 염버니를 시작으로  다양한 포켓몬과 함께 펼쳐질 포켓몬 세계로 모험이 시작된다  꿈과 모험  포켓몬스터 세계로 렛츠고  
8, 더빙  원피스   기,8,밀짚모자 일당에 대한 은혜를 갚고자 서로 도플라밍고를 치겠다며 왕궁으로 향하던 콜로세움 전사들은 그들 앞에 나타난 도플라밍고 패밀리 간부들과 치열한 싸움을 벌인다  로를 데리고 왕궁을 향해 달리던 루피는 캐번디시의 말을 타고 속도를 더하고  여기에 퀴로스도 합류한다  한편 각자 경쟁하듯 싸우던 전사들은 이 싸움에서 이기기 위해 자신들이 돈키호테 패밀리의 간부들을 막고 루피를 왕궁으로 보내기로 하는데 
9, 더빙  원피스  기,8,줄거리 정보가 없는 작품이에요 
